title,start_date,votes,replies,url
Does Git or SVN work better with Unity?,"Apr 25, 2016 1:20:21 AM",4,6,https://answers.unity3d.com/questions/55985/does-git-or-svn-work-better-with-unity.html
Easy way to remove all velocity,"Mar 31, 2011 5:52:39 PM",4,2,https://answers.unity3d.com/questions/55644/easy-way-to-remove-all-velocity.html
Terrain Texture not showing,"Jul 6, 2016 12:52:22 PM",4,8,https://answers.unity3d.com/questions/55508/terrain-texture-not-showing.html
Any way to key JUST keydown and JUST keyup events?,"Aug 23, 2015 10:17:34 AM",4,6,https://answers.unity3d.com/questions/55496/any-way-to-key-just-keydown-and-just-keyup-events.html
Strumpy Shader Editor for Mobile?,"Jul 14, 2014 4:40:44 PM",4,1,https://answers.unity3d.com/questions/55482/strumpy-shader-editor-for-mobile.html
How does AudioSource.pitch changes pitch?,"Mar 29, 2011 2:33:58 AM",4,1,https://answers.unity3d.com/questions/55023/how-does-audiosourcepitch-changes-pitch.html
On can I have OnBecameVisible/Invisible ignore the scene/editor camera and only work for the game camera ?,"Dec 28, 2016 11:59:59 AM",4,5,https://answers.unity3d.com/questions/54997/on-can-i-have-onbecamevisibleinvisible-ignore-the.html
How to declare and initialize multidimensional arrays JS?,"Aug 24, 2015 2:19:00 PM",4,4,https://answers.unity3d.com/questions/54695/how-to-declare-and-initialize-multidimensional-arr.html
Drawing a texture partially,"Jul 30, 2014 7:26:01 AM",4,3,https://answers.unity3d.com/questions/53988/drawing-a-texture-partially.html
what's the differents between capital & small,"Mar 23, 2011 1:45:28 PM",4,2,https://answers.unity3d.com/questions/53918/whats-the-differents-between-capital-small.html
Skybox Creation,"Mar 22, 2011 11:25:34 PM",4,2,https://answers.unity3d.com/questions/53819/skybox-creation.html
Linking problems with Xcode 4 and iOS 4.3,"Jul 14, 2014 4:12:22 PM",4,1,https://answers.unity3d.com/questions/53708/linking-problems-with-xcode-4-and-ios-43.html
Saving Game Problem,"Mar 20, 2011 7:14:28 PM",4,1,https://answers.unity3d.com/questions/53348/saving-game-problem.html
Why are texcoords (uvs) stored in float4?,"Jul 4, 2011 1:36:31 PM",4,3,https://answers.unity3d.com/questions/53213/why-are-texcoords-uvs-stored-in-float4.html
How i can repair my shoot decals?,"Mar 17, 2011 3:33:27 PM",4,2,https://answers.unity3d.com/questions/52857/how-i-can-repair-my-shoot-decals.html
Thread::CurrentThreadIsMainThread(),"Mar 17, 2011 4:57:21 AM",4,0,https://answers.unity3d.com/questions/52772/threadcurrentthreadismainthread.html
How would one calculate a 3d Mesh volume in Unity?,"Oct 19, 2017 2:19:26 PM",4,3,https://answers.unity3d.com/questions/52664/how-would-one-calculate-a-3d-mesh-volume-in-unity.html
how I can create an sprite that always look at the camera?,"Sep 14, 2017 12:43:20 AM",4,3,https://answers.unity3d.com/questions/52656/how-i-can-create-an-sprite-that-always-look-at-the.html
Instantiate a Prefab along the surface of a Mesh,"Jan 17, 2014 4:53:45 AM",4,2,https://answers.unity3d.com/questions/52155/instantiate-a-prefab-along-the-surface-of-a-mesh.html
Attach object to bone ingame.,"May 6, 2015 9:45:36 AM",4,1,https://answers.unity3d.com/questions/51929/attach-object-to-bone-ingame.html
How to wait until everything is loaded before starting?,"Nov 22, 2016 12:23:30 AM",4,7,https://answers.unity3d.com/questions/51741/how-to-wait-until-everything-is-loaded-before-star.html
Pixel Perfect Textures: Can it be done in Unity?,"Mar 11, 2011 5:09:59 PM",4,2,https://answers.unity3d.com/questions/51724/pixel-perfect-textures-can-it-be-done-in-unity.html
Dictionary of Dictionaries - How do I store this and assemble it at runtime?,"Mar 10, 2011 3:37:38 PM",4,3,https://answers.unity3d.com/questions/51475/dictionary-of-dictionaries-how-do-i-store-this-and.html
Fatal error in gc: too many threads,"Jul 14, 2014 4:06:55 PM",4,1,https://answers.unity3d.com/questions/50236/fatal-error-in-gc-too-many-threads.html
How to move a scene from project to another ??,"Jun 29, 2017 11:02:49 PM",4,1,https://answers.unity3d.com/questions/50202/how-to-move-a-scene-from-project-to-another-.html
Mouse input offset problem in web fullscreen,"Jun 1, 2011 1:58:23 AM",4,1,https://answers.unity3d.com/questions/50178/mouse-input-offset-problem-in-web-fullscreen.html
Open link in new tab from webplayer hosted on any site.,"Dec 19, 2014 8:46:16 PM",4,3,https://answers.unity3d.com/questions/50138/open-link-in-new-tab-from-webplayer-hosted-on-any.html
Unity running over multiple monitors,"May 28, 2016 7:39:51 AM",4,1,https://answers.unity3d.com/questions/50093/unity-running-over-multiple-monitors.html
Rotation quaternion to angular velocity,"Mar 6, 2015 10:24:13 PM",4,2,https://answers.unity3d.com/questions/49082/rotation-quaternion-to-angular-velocity.html
Scene view doesn't appear to be working,"May 30, 2015 7:09:09 PM",4,3,https://answers.unity3d.com/questions/48995/scene-view-doesnt-appear-to-be-working.html
Game Objects Not Appearing,"May 11, 2016 2:14:49 PM",4,4,https://answers.unity3d.com/questions/48892/game-objects-not-appearing.html
Is it possible to split a terrain/plane at runtime ?,"Dec 5, 2013 11:06:44 PM",4,2,https://answers.unity3d.com/questions/48558/is-it-possible-to-split-a-terrainplane-at-runtime-.html
Can an Input event be 'faked' with a script?,"Feb 19, 2011 12:52:26 AM",4,1,https://answers.unity3d.com/questions/48354/can-an-input-event-be-faked-with-a-script.html
"Build & run on Android have problems ""Resource re-package Failed!""","Feb 21, 2015 5:36:24 AM",4,10,https://answers.unity3d.com/questions/48274/build-run-on-android-have-problems-resource-re-pac.html
How to find Inactive GameObject,"Feb 3, 2016 3:39:33 PM",4,16,https://answers.unity3d.com/questions/48252/how-to-find-inactive-gameobject.html
Reparenting game objects is slow,"Dec 8, 2015 8:33:30 AM",4,1,https://answers.unity3d.com/questions/48142/reparenting-game-objects-is-slow.html
Can I change the FOV of the Editor window(s) camera(s)?,"Feb 16, 2011 11:33:31 PM",4,0,https://answers.unity3d.com/questions/48015/can-i-change-the-fov-of-the-editor-windows-cameras.html
Potential Bug in Audio Compression Settings,"Jun 1, 2011 9:20:05 AM",4,1,https://answers.unity3d.com/questions/47637/potential-bug-in-audio-compression-settings.html
Transparency shader problem,"Apr 5, 2015 5:25:19 PM",4,5,https://answers.unity3d.com/questions/47315/transparency-shader-problem.html
how do I set up a character selection menu?,"May 4, 2015 8:51:35 PM",4,1,https://answers.unity3d.com/questions/47130/how-do-i-set-up-a-character-selection-menu.html
Monospace Font In Console,"Jun 26, 2015 5:24:47 PM",4,2,https://answers.unity3d.com/questions/47124/monospace-font-in-console.html
Version 3.2 gives no OnTriggerExit when collider is parented,"Jan 5, 2013 8:11:15 AM",4,12,https://answers.unity3d.com/questions/47086/version-32-gives-no-ontriggerexit-when-collider-is.html
Unity3D for XBox Live Indie games?,"Feb 10, 2011 4:35:01 PM",4,1,https://answers.unity3d.com/questions/47050/unity3d-for-xbox-live-indie-games.html
get folder from selection array,"Sep 3, 2013 7:06:03 AM",4,4,https://answers.unity3d.com/questions/47029/get-folder-from-selection-array.html
Designing Particle Textures for Unity,"Jul 4, 2017 12:11:05 PM",4,5,https://answers.unity3d.com/questions/47020/designing-particle-textures-for-unity.html
How can i turn on the FPS counter in the build?,"May 25, 2017 4:27:22 PM",4,2,https://answers.unity3d.com/questions/47011/how-can-i-turn-on-the-fps-counter-in-the-build.html
Unity games on Google chrome web app store,"Sep 27, 2011 9:47:10 PM",4,1,https://answers.unity3d.com/questions/46902/unity-games-on-google-chrome-web-app-store.html
Face forward direction of movement,"Jan 20, 2013 9:49:45 AM",4,2,https://answers.unity3d.com/questions/46845/face-forward-direction-of-movement.html
How do I find the frames per second of my game?,"Oct 28, 2015 6:49:32 PM",4,3,https://answers.unity3d.com/questions/46745/how-do-i-find-the-frames-per-second-of-my-game.html
making a timer (00:00) minutes and seconds,"Jun 20, 2017 11:50:54 AM",4,8,https://answers.unity3d.com/questions/45676/making-a-timer-0000-minutes-and-seconds.html
Why combine meshes that share the same material?,"Jun 30, 2011 10:53:35 AM",4,1,https://answers.unity3d.com/questions/45109/why-combine-meshes-that-share-the-same-material.html
Instantiated Object's Scripts not enabled? Not sure why,"Dec 6, 2016 2:30:37 PM",4,2,https://answers.unity3d.com/questions/45079/instantiated-objects-scripts-not-enabled-not-sure.html
Which way to write a shader in Unity is the best?,"Jan 28, 2011 5:16:14 PM",4,1,https://answers.unity3d.com/questions/45040/which-way-to-write-a-shader-in-unity-is-the-best.html
GUIUtility.BeginGUI taking up 20% of frame with no GUI,"Sep 11, 2012 7:11:12 PM",4,1,https://answers.unity3d.com/questions/44514/guiutilitybegingui-taking-up-20-of-frame-with-no-g.html
is there any free FilterForge-like Program?,"Jan 24, 2011 11:16:55 AM",4,1,https://answers.unity3d.com/questions/44314/is-there-any-free-filterforge-like-program.html
Why is my class hidden in inspector with C# and not JS?,"Mar 23, 2015 3:08:12 AM",4,1,https://answers.unity3d.com/questions/44186/why-is-my-class-hidden-in-inspector-with-c-and-not.html
if gameobject is active?,"Feb 13, 2017 11:16:19 PM",4,3,https://answers.unity3d.com/questions/44137/if-gameobject-is-active.html
How to get Raycasts in all directions(Vector3)?,"Aug 26, 2016 8:25:52 AM",4,5,https://answers.unity3d.com/questions/43812/how-to-get-raycasts-in-all-directionsvector3.html
How to use GUIUtility functions?,"Jul 14, 2014 8:18:41 PM",4,1,https://answers.unity3d.com/questions/43776/how-to-use-guiutility-functions.html
Limiting Distance,"Jan 18, 2015 4:15:01 PM",4,2,https://answers.unity3d.com/questions/43676/limiting-distance.html
My prefabs have all become completely unlinked!,"May 28, 2016 4:24:12 AM",4,3,https://answers.unity3d.com/questions/43661/my-prefabs-have-all-become-completely-unlinked.html
Does OnApplicationPause actually work?,"May 26, 2015 4:20:36 PM",4,3,https://answers.unity3d.com/questions/43635/does-onapplicationpause-actually-work.html
Android Testing,"Feb 21, 2012 1:44:04 AM",4,4,https://answers.unity3d.com/questions/43428/android-testing.html
Finding the polygon/face your'e currently looking at?,"Jan 18, 2011 5:06:11 AM",4,1,https://answers.unity3d.com/questions/43415/finding-the-polygonface-youre-currently-looking-at.html
compass in unity3d 3.2,"Feb 24, 2012 9:46:23 AM",4,4,https://answers.unity3d.com/questions/43316/compass-in-unity3d-32.html
When can i edit others posts?,"Jan 15, 2011 10:37:21 PM",4,3,https://answers.unity3d.com/questions/43080/when-can-i-edit-others-posts.html
Referencing non static variables from another script? C#,"Mar 21, 2017 1:53:30 AM",4,6,https://answers.unity3d.com/questions/42843/referencing-non-static-variables-from-another-scri.html
Which namespaces are supported in each platform?,"Aug 22, 2013 8:48:57 AM",4,1,https://answers.unity3d.com/questions/42793/which-namespaces-are-supported-in-each-platform.html
How do i convert a String into a Class reference in C#,"Dec 16, 2013 5:07:18 PM",4,1,https://answers.unity3d.com/questions/42498/how-do-i-convert-a-string-into-a-class-reference-i.html
Is unity networking available for standard iOS license?,"Jan 10, 2011 6:58:40 PM",4,2,https://answers.unity3d.com/questions/42185/is-unity-networking-available-for-standard-ios-lic.html
Can I use Character Controller with animal characters such as a crocodile?,"Nov 25, 2013 2:47:12 PM",4,2,https://answers.unity3d.com/questions/42132/can-i-use-character-controller-with-animal-charact.html
Open script editor IDE to a particular line/function from EditorScript?,"Oct 26, 2017 11:07:17 AM",4,4,https://answers.unity3d.com/questions/41403/open-script-editor-ide-to-a-particular-linefunctio.html
Voting: setup input configuration programmaticaly.,"Jan 4, 2011 10:57:44 PM",4,1,https://answers.unity3d.com/questions/41318/voting-setup-input-configuration-programmaticaly.html
Switch-case with enum,"Mar 1, 2013 1:02:47 PM",4,1,https://answers.unity3d.com/questions/41108/switch-case-with-enum.html
Unity Terrain Performance,"Dec 29, 2010 9:24:51 PM",4,2,https://answers.unity3d.com/questions/40431/unity-terrain-performance.html
Unity for Linux,"Jun 20, 2012 9:17:17 PM",4,3,https://answers.unity3d.com/questions/40342/unity-for-linux.html
How can I tell if a question has already been asked?,"Dec 29, 2010 6:32:18 AM",4,4,https://answers.unity3d.com/questions/40233/how-can-i-tell-if-a-question-has-already-been-aske.html
Unity JS Equivalent of split()?,"Dec 25, 2010 7:01:39 AM",4,2,https://answers.unity3d.com/questions/39725/unity-js-equivalent-of-split.html
Collider on Skinned Mesh,"Jan 14, 2016 3:41:31 PM",4,3,https://answers.unity3d.com/questions/39490/collider-on-skinned-mesh.html
How can I make an enemy hurt the player?,"Dec 11, 2013 12:12:41 AM",4,3,https://answers.unity3d.com/questions/39286/how-can-i-make-an-enemy-hurt-the-player.html
How to move an object along a path with iTween (in javascript),"Dec 21, 2010 4:54:08 PM",4,2,https://answers.unity3d.com/questions/39142/how-to-move-an-object-along-a-path-with-itween-in.html
How to rebind animated variable?,"Apr 8, 2017 11:03:05 PM",4,5,https://answers.unity3d.com/questions/38941/how-to-rebind-animated-variable.html
Custom Editors for classes that derive from system.object,"Dec 19, 2010 3:37:18 AM",4,2,https://answers.unity3d.com/questions/38794/custom-editors-for-classes-that-derive-from-system.html
smooth follow camera,"Jul 5, 2017 12:12:01 AM",4,4,https://answers.unity3d.com/questions/38526/smooth-follow-camera.html
Using iTween ValueTo with onupdateparams,"Feb 18, 2015 1:52:17 AM",4,1,https://answers.unity3d.com/questions/38412/using-itween-valueto-with-onupdateparams.html
Procedural Vertex Snapping,"Dec 15, 2010 1:32:54 AM",4,1,https://answers.unity3d.com/questions/38207/procedural-vertex-snapping.html
Manuals in PDF Format,"Dec 6, 2015 3:12:25 PM",4,3,https://answers.unity3d.com/questions/38103/manuals-in-pdf-format.html
Exporting Procedural Geometry Created within Unity?,"Dec 14, 2010 5:57:22 AM",4,1,https://answers.unity3d.com/questions/38057/exporting-procedural-geometry-created-within-unity.html
Is there an existing scalable vector graphics renderer for Unity?,"Sep 1, 2015 4:02:51 PM",4,6,https://answers.unity3d.com/questions/38002/is-there-an-existing-scalable-vector-graphics-rend.html
Best Way To Make A Fighter Jet?,"Dec 10, 2010 12:54:54 AM",4,1,https://answers.unity3d.com/questions/37507/best-way-to-make-a-fighter-jet.html
how turn off the mesh renderer??,"Jul 31, 2014 8:16:09 AM",4,2,https://answers.unity3d.com/questions/37287/how-turn-off-the-mesh-renderer.html
Getting to Unity Pro Trial,"Mar 30, 2013 12:35:03 PM",4,3,https://answers.unity3d.com/questions/37162/getting-to-unity-pro-trial.html
FPS Tutorial Rocket Launcher,"Mar 13, 2013 5:16:34 AM",4,4,https://answers.unity3d.com/questions/36581/fps-tutorial-rocket-launcher.html
How to play AudioClip in edit mode?,"Mar 28, 2017 2:01:08 PM",4,3,https://answers.unity3d.com/questions/36388/how-to-play-audioclip-in-edit-mode.html
Get the gameobject that is connected to the script?,"Jul 15, 2015 5:43:39 AM",4,5,https://answers.unity3d.com/questions/36109/get-the-gameobject-that-is-connected-to-the-script.html
How can you export a prefab as a package and retain a Lightmap (that was generated by Unity)?,"Jul 25, 2012 12:10:56 PM",4,5,https://answers.unity3d.com/questions/36006/how-can-you-export-a-prefab-as-a-package-and-retai.html
animation delay or wait,"Feb 14, 2017 6:45:40 PM",4,2,https://answers.unity3d.com/questions/35855/animation-delay-or-wait.html
destroy all objects with a certain tag?,"Nov 30, 2010 5:52:04 AM",4,2,https://answers.unity3d.com/questions/35826/destroy-all-objects-with-a-certain-tag.html
