title,excerpt,start_date,votes,status,url
Inconsistent way of presenting options in Build Settings,"1. Go to Build Settings and notice that:
2. Some of the checkbox options, when you mouse over, display a line of additional text abo... ","Jul 25, 2012",0,Won't Fix,https://issuetracker.unity3d.com/issues/inconsistent-way-of-presenting-options-in-build-settings
Tab key does not work in New Project Window,From Unity's menu choose Open Project or New Project. The Tab key does not move the focus on the different elements in that window. ... ,"Jul 26, 2012",0,Won't Fix,https://issuetracker.unity3d.com/issues/tab-key-does-not-work-in-new-project-window
Build settings: Cannot navigate between Platforms with arrow keys,"- Go to the Build Settings window
- Select the Webplayer platform
- Try navigating between the different platforms using the arrow k... ","Jul 26, 2012",0,Won't Fix,https://issuetracker.unity3d.com/issues/build-settings-cannot-navigate-between-platforms-with-arrow-keys
Enter key selects/deselect wrong options in Build Settings ,"- Add a Scene to the Build Settings
- Select the webplayer as a platform
- Select the scene in the build settings
- Press Tab follow... ","Jul 26, 2012",0,Postponed,https://issuetracker.unity3d.com/issues/enter-key-selects-slash-deselect-wrong-options-in-build-settings
Inspector breaks when adding some of the Image Effects ,"- Open the only scene in the attached project
- Make sure in your Layout the Inspector is the right-most window
- Select the Main Ca... ","Jul 26, 2012",0,Fix in review,https://issuetracker.unity3d.com/issues/inspector-breaks-when-adding-some-of-the-image-effects
Disabled cogwheel icon in Inspector should be removed,"Create a new folder and select it. In the Inspector, the folder has a disabled ""Cog Wheel"" icon. However, without any other componen... ","Jul 26, 2012",0,Fix in review,https://issuetracker.unity3d.com/issues/disabled-cogwheel-icon-in-inspector-should-be-removed
Gapless playback has gaps on iOS and Android,"To reproduce:
1. Open project busted_gapless_audio_playback_android
2. Run test scene
3. Switch platform to iOS/Android
4. Run test ... ","Jul 26, 2012",0,Fixed,https://issuetracker.unity3d.com/issues/gapless-playback-has-gaps-on-ios-and-android
Profiler: Left & Right Arrow - can only move one frame at a time,"To reproduce:
- Open AngryBots demo
- Click Record on Profiler
- Run the AngryBots demo and observe the Profiler
- Click on the Prof... ","Jul 27, 2012",0,Postponed,https://issuetracker.unity3d.com/issues/profiler-left-and-right-arrow-can-only-move-one-frame-at-a-time
Assets reimport themselves if project is located in outside source,"To reproduce:
1. Create a project on a usb hard or distant machine/server
2. Upload some asset store assets (Playmaker and RageTools... ","Jul 28, 2012",0,Won't Fix,https://issuetracker.unity3d.com/issues/assets-reimport-themselves-if-project-is-located-in-outside-source
GameObject billboard preview in the editor disappears when selected,"When you select a GameObject in the scene, the billboard icon previewing the type disappears. When you deselect it re-appears again.... ","Jul 30, 2012",0,By Design,https://issuetracker.unity3d.com/issues/gameobject-billboard-preview-in-the-editor-disappears-when-selected
Flash - Extending Dictionary Conversion Error,"The following class will fail when building to flash:

public class LinkedHashMap<TKey, TValue> : Dictionary<TKey, TValue>, IDiction... ","Jul 30, 2012",0,Won't Fix,https://issuetracker.unity3d.com/issues/flash-extending-dictionary-conversion-error
Marshalling for UnityEngine.Vector3[] not supported,"1) What happened

Marshalling for field of struct with type UnityEngine.Vector3[] is not 
supported

2) How can we reproduce it usin... ","Jul 30, 2012",0,Won't Fix,https://issuetracker.unity3d.com/issues/marshalling-for-unityengine-dot-vector3-not-supported
EditorGUILayout.Vector3Field breaks up when LookLikeInspector() is on, ,"Jul 30, 2012",0,Won't Fix,https://issuetracker.unity3d.com/issues/editorguilayout-dot-vector3field-breaks-up-when-looklikeinspector-is-on
Adding GUIStyle to Textfield makes it multilined,"To reproduce:
1. Create GUI.Textfield
2. Add GUIStyle to it
3. Textfield becomes multilined ","Aug 01, 2012",0,Fixed,https://issuetracker.unity3d.com/issues/adding-guistyle-to-textfield-makes-it-multilined
DSPBuffer Size with best latency differs in editor and on device,"By design:
Defaults differ between iOS and editor

To reproduce:
1. Create new project
2. Set DSPBuffer Size to ""Best latency""
3. At... ","Aug 01, 2012",0,By Design,https://issuetracker.unity3d.com/issues/dspbuffer-size-with-best-latency-differs-in-editor-and-on-device
Windows reports wrong microphone sampling rates,"- create an empty unity project
        - save the scene
        - create a game object
        - create a C# script named 'foo' and... ","Aug 02, 2012",0,Fix in review,https://issuetracker.unity3d.com/issues/windows-reports-wrong-microphone-sampling-rates
Panes in the editor do not repaint after the Game View has been expanded,"To reproduce:
- Open a project
- On a MacBook Pro, use pinch/zoom to maximize the pane or alternatively use the SPACE key
- Observe ... ","Aug 03, 2012",0,Duplicate,https://issuetracker.unity3d.com/issues/panes-in-the-editor-do-not-repaint-after-the-game-view-has-been-expanded
Project Wizard on PC is not resizable,"The New Project/Open Project window is resizable on Mac, but not on PC. ","Aug 05, 2012",1,By Design,https://issuetracker.unity3d.com/issues/project-wizard-on-pc-is-not-resizable
Undo broken / not working for Inspectors that implement ,"Steps to reproduce :

- click on a material asset in Project view.
- in Inspector, change some value, like Texture tiling or specula... ","Aug 05, 2012",0,Duplicate,https://issuetracker.unity3d.com/issues/undo-broken-slash-not-working-for-inspectors-that-implement
Rendering on the water in the sewer demo is all messed up.,"Rendering on the water in the sewer demo is all messed up.

Repro Steps:

1. Install latest 3.5.4f1 plugin or 4.0.0b5 from latest tr... ","Aug 06, 2012",0,Fix in review,https://issuetracker.unity3d.com/issues/rendering-on-the-water-in-the-sewer-demo-is-all-messed-up
t:GUISkin doesn't work,"Steps to reproduce :

- create a new project
- create a new GUIskin
- filter after GUIskin and notice that nothing is displayed

*no... ","Aug 06, 2012",0,Fixed,https://issuetracker.unity3d.com/issues/t-guiskin-doesnt-work
lag on raptor safari webplayer-game,"to reproduce

1. there is lag when playing raptor safari and blush (the only tested) across all updated browsers. When playing it is... ","Aug 08, 2012",0,Won't Fix,https://issuetracker.unity3d.com/issues/lag-on-raptor-safari-webplayer-game
Default screen resolution is ignored if no supported aspect are selected,"- Go to Player Settings for Windows Standalone
- In Resolution and Presentation set the resolution to 600 by 350
- Deselect all supp... ","Aug 08, 2012",1,Postponed,https://issuetracker.unity3d.com/issues/default-screen-resolution-is-ignored-if-no-supported-aspect-are-selected
Misaligned rectangle in Xbox build settings,Go to Build Settings and click on Webplayer. Notice how the Scenes in Build box is nicely aligned with the Build Settings window edg... ,"Aug 09, 2012",0,Won't Fix,https://issuetracker.unity3d.com/issues/misaligned-rectangle-in-xbox-build-settings
Zooming in the Scene view with LODGroup selected skips all LOD levels,"Look at the attached video to see what I did. When using the mouse scrollwheel to zoom in the scene view, notice that the Camera in ... ","Aug 09, 2012",0,By Design,https://issuetracker.unity3d.com/issues/zooming-in-the-scene-view-with-lodgroup-selected-skips-all-lod-levels
Unloading native unity assets produces a crash,"Won't fix:
Developers responsible for the area decided not to fix this issue, because addding safeguard preventing from unloading as... ","Aug 09, 2012",0,Won't Fix,https://issuetracker.unity3d.com/issues/unloading-native-unity-assets-produces-a-crash
IE9 web player install fail - CO cached identity.,We have a particularly stubborn version of IE9 (32bit) that refuses to install either the update or full exe. I’ve attached the deta... ,"Aug 10, 2012",0,Won't Fix,https://issuetracker.unity3d.com/issues/ie9-web-player-install-fail-co-cached-identity
The preview of the .mp4 file doesn't work,"The bug:
The preview of the .mp4 file doesn't work

Repro steps:
1. Select the video and play it in the preview window (the play but... ","Aug 10, 2012",0,Fixed,https://issuetracker.unity3d.com/issues/the-preview-of-the-mp4-file-doesnt-work
Cannot search by terrain in the Hierarchy or Project tab,"Steps to reproduce :

- open a new project
- create a terrain
- type t:terrain and notice that the terrain is not show

*note :
The ... ","Aug 10, 2012",0,Fixed,https://issuetracker.unity3d.com/issues/cannot-search-by-terrain-in-the-hierarchy-or-project-tab
Tree Bend Factor should be limited to values that make sense,Currently the Tree Bend factor when adding a Tree (to be painted on a Terrain) can be set to any value including Infinity. That can ... ,"Aug 13, 2012",1,Won't Fix,https://issuetracker.unity3d.com/issues/tree-bend-factor-should-be-limited-to-values-that-make-sense
Out of Memory exception when mass placing ridiculous amount of trees,"Create a terrain, add a tree and from the Terrain menu choose Mass Place Trees. Change the default value in there with something lik... ","Aug 13, 2012",0,Fixed,https://issuetracker.unity3d.com/issues/out-of-memory-exception-when-mass-placing-ridiculous-amount-of-trees
Profiler continues to report AudioSources as playing even  when they've ...,"Steps to reproduce :

- open the scene AudioDropoutDemo
- open the profiler and make the Audio graph visible
- run the scene
- press... ","Aug 13, 2012",1,Fixed,https://issuetracker.unity3d.com/issues/profiler-continues-to-report-audiosources-as-playing-even-when-theyve-stopped
Last part of video file preview is blank white in Editor,"import the attached movie file in the Editor and Preview it. The last 5-10 seconds of the video you can hear the sound, but the imag... ","Aug 13, 2012",0,Won't Fix,https://issuetracker.unity3d.com/issues/last-part-of-video-file-preview-is-blank-white-in-editor
[Flash] Shuriken setParticles resets emitted particles,"In webplayer/editor, setParticles correctly updates existing particles. In flash, setParticles causes any existing particles to disa... ","Aug 14, 2012",0,Won't Fix,https://issuetracker.unity3d.com/issues/flash-shuriken-setparticles-resets-emitted-particles
External: Chrome + 4.0.0b6 plugin version - Move mouse in a circle while...,"Chrome + 4.0.0b6 plugin version - Move mouse in a circle while holding mouse button fails.

Repro Steps:

1. Do a fresh clone of Man... ","Aug 14, 2012",0,Won't Fix,https://issuetracker.unity3d.com/issues/external-chrome-plus-4-dot-0-0b6-plugin-version-move-mouse-in-a-circle-while-holding-mouse-button-fails
There is no way to multiselect objects in the Exporting Package window,"Objects in Exporting Package window cannot be multiselected (with Shift+Click, Control+Click) in order to include/exclude them from ... ","Aug 14, 2012",2,Fix in review,https://issuetracker.unity3d.com/issues/there-is-no-way-to-multiselect-objects-in-the-exporting-package-window
[TextMesh] Changing the font size of the text mesh changes the position ...,"By design:
Yeah looks like it's happening for non-TextMeshes too (e.g. legacy GUIText, 4.6 UI) have the same problem too - there's s... ","Aug 15, 2012",0,By Design,https://issuetracker.unity3d.com/issues/text-meshs-position-rendering-depends-on-font-size
"Text and numbers clashes, when a user has a small screen or a layout, wh...","To reproduce:
- Make sure that the Project Browser has the Two Column Layout
- Make a search for the type of textures
- Observe the ... ","Aug 15, 2012",0,Fixed,https://issuetracker.unity3d.com/issues/text-and-numbers-clashes-when-a-user-has-a-small-screen-or-a-layout-where-the-project-browser-is-small
